"lakeid","year4","sampledate","gearid","spname","depth","rep","length","weight","sex","fishpart"
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,3,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,148,58,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,72,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,79,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,72,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,38,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,36,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,39,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,36,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,36,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,36,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,28,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,28,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,36,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,28,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,38,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,27,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,26,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,26,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,3,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,117,27,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,105,22,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,107,23,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,69,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,60,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,80,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,72,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,36,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,38,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,38,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,40,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,38,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,27,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,41,1.1,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,28,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,28,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,27,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,24,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,28,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,4,30,,,
"WI",2007,"2007-08-13","VGN032","BLUEGILL",3,1,126,,,
"WI",2007,"2007-08-13","VGN051","BLUEGILL",2,1,125,,,
"WI",2007,"2007-08-13","VGN051","BLUEGILL",3,1,120,44,,
"WI",2007,"2007-08-13","VGN051","BLUEGILL",3,1,130,,,
"WI",2007,"2007-08-13","VGN051","BLUEGILL",3,1,124,,,
"WI",2007,"2007-08-13","VGN051","BLUEGILL",3,1,124,,,
"WI",2007,"2007-08-13","VGN051","BLUEGILL",3,1,124,,,
"WI",2007,"2007-08-13","VGN064","BLUEGILL",1,1,153,64,,
"WI",2007,"2007-08-13","VGN064","BLUEGILL",3,1,156,74,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,31,0.6,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,33,0.7,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,34,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,35,0.8,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,30,0.5,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,31,0.6,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,30,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,40,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,38,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,41,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,37,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,28,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,36,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,31,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,1,32,,,
"WI",2007,"2007-08-13","TRAMML","BLUEGILL",-1,1,137,52,,
"WI",2007,"2007-08-13","TRAMML","BLUEGILL",-1,1,131,43,,
"WI",2007,"2007-08-13","TRAMML","BLUEGILL",-1,1,140,48,,
"WI",2007,"2007-08-13","TRAMML","BLUEGILL",-1,1,125,38,,
"WI",2007,"2007-08-13","TRAMML","BLUEGILL",-1,1,151,68,,
"WI",2007,"2007-08-13","TRAMML","BLUEGILL",-1,1,132,,,
"WI",2007,"2007-08-13","TRAMML","BLUEGILL",-1,1,137,44,,
"WI",2007,"2007-08-13","TRAMML","BLUEGILL",-1,1,145,58,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,130,37,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,87,11,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,126,29,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,103,20,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,100,18,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,81,9,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,66,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,77,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,66,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,74,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,71,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,72,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,61,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,62,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,57,2.9,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,97,16,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,111,25,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,83,10,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,91,13,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,103,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,70,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,58,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,68,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,65,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,74,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,73,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,68,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,66,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,60,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,61,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,85,10,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,70,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,64,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,69,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,65,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,70,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,62,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,75,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,60,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,60,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,64,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,28,0.2,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,29,0.2,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,38,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,29,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,39,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,31,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,28,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,1,29,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,2,74,,,
"WI",2007,"2007-08-13","FYKNET","BLUEGILL",-1,2,38,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,72,6.4,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,59,3.2,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,67,4.9,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,60,3.7,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,70,5.1,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,71,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,70,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,63,3.9,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,68,5,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,61,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,75,7.2,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,79,8.4,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,32,0.5,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,34,0.6,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,37,0.7,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,35,0.6,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,38,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,34,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,35,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,32,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,39,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,42,1.2,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,37,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,33,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,36,,,
"WI",2007,"2007-08-13","BSEINE","BLUEGILL",-1,2,30,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,34,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,32,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,41,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,35,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,33,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,33,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,51,0.9,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,38,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,33,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,38,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,40,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,34,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,47,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,34,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,32,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,30,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,30,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,29,0.1,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,29,0.2,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,31,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,30,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,33,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,31,,,
"WI",2007,"2007-08-13","FYKNET","BLUNTNOSEMINNOW",-1,3,30,,,
"WI",2007,"2007-08-13","BSEINE","BLUNTNOSEMINNOW",-1,1,43,0.7,,
"WI",2007,"2007-08-13","BSEINE","BLUNTNOSEMINNOW",-1,1,32,0.3,,
"WI",2007,"2007-08-13","BSEINE","BLUNTNOSEMINNOW",-1,1,32,0.3,,
"WI",2007,"2007-08-13","BSEINE","BLUNTNOSEMINNOW",-1,1,44,0.8,,
"WI",2007,"2007-08-13","BSEINE","BLUNTNOSEMINNOW",-1,1,32,,,
"WI",2007,"2007-08-13","FYKNET","BROOKSILVERSIDE",-1,1,32,0.1,,
"WI",2007,"2007-08-13","BSEINE","BROOKSILVERSIDE",-1,1,35,0.3,,
"WI",2007,"2007-08-13","BSEINE","BROOKSILVERSIDE",-1,3,45,0.4,,
"WI",2007,"2007-08-13","BSEINE","BROOKSILVERSIDE",-1,3,56,0.8,,
"WI",2007,"2007-08-13","BSEINE","BROOKSILVERSIDE",-1,3,53,0.6,,
"WI",2007,"2007-08-13","BSEINE","BROOKSILVERSIDE",-1,3,48,0.5,,
"WI",2007,"2007-08-13","BSEINE","BROOKSILVERSIDE",-1,3,61,1,,
"WI",2007,"2007-08-13","BSEINE","BROOKSILVERSIDE",-1,3,51,0.7,,
"WI",2007,"2007-08-13","BSEINE","BROOKSILVERSIDE",-1,3,49,,,
"WI",2007,"2007-08-13","BSEINE","BROOKSILVERSIDE",-1,3,41,0.3,,
"WI",2007,"2007-08-13","BSEINE","GOLDENSHINER",-1,3,46,0.7,,
"WI",2007,"2007-08-13","BSEINE","GOLDENSHINER",-1,2,36,0.4,,
"WI",2007,"2007-08-13","VGN025","GOLDENSHINER",3,1,143,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,153,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,150,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,146,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,156,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,159,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,170,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,159,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,162,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,163,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,149,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,150,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,148,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",1,1,160,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,159,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,166,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,152,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,140,22,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,189,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,154,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,165,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,146,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,162,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",2,1,142,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",3,1,166,,,
"WI",2007,"2007-08-13","VGN032","GOLDENSHINER",3,1,146,,,
